airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class,price
Jet Airways,2019-06-21,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,Economy,5769
Jet Airways,2019-06-06,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,Economy,14714
Jet Airways,2019-06-03,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No Info,Economy,13014
IndiGo,2019-06-03,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,Economy,3359
GoAir,2019-03-03,Banglore,New Delhi,20:55:00,23:50:00,175,0.0,No Info,Economy,6722
IndiGo,2019-03-18,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,Economy,4462
IndiGo,2019-03-09,Delhi,Cochin,04:55:00,16:10:00,675,1.0,No Info,Economy,6171
Air India,2019-05-21,Kolkata,Banglore,05:50:00,20:25:00,875,2.0,No Info,Economy,12303
Multiple carriers,2019-03-21,Delhi,Cochin,11:40:00,01:35:00,835,1.0,No Info,Economy,7695
IndiGo,2019-06-24,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,Economy,5684
Air India,2019-06-12,Kolkata,Banglore,16:50:00,07:55:00,905,1.0,No Info,Economy,8366
Air India,2019-03-01,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,Economy,19630
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,05:05:00,900,1.0,In-flight meal not included,Economy,13502
Jet Airways,2019-05-01,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,No Info,Economy,14781
Multiple carriers,2019-06-12,Delhi,Cochin,07:10:00,16:10:00,540,1.0,No Info,Economy,6513
Air India,2019-06-01,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,Economy,9929
Multiple carriers,2019-06-06,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No Info,Economy,18275
Air India,2019-04-09,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,Economy,4487
IndiGo,2019-03-15,Mumbai,Hyderabad,21:20:00,22:45:00,85,0.0,No Info,Economy,2754
Air India,2019-03-27,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,Economy,2575
SpiceJet,2019-06-12,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No Info,Economy,8224
Air India,2019-03-09,Delhi,Cochin,20:30:00,08:15:00,705,1.0,No Info,Economy,8991
IndiGo,2019-06-24,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,Economy,5000
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,19:50:00,1495,1.0,In-flight meal not included,Economy,8529
Air India,2019-03-03,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,Economy,14042
Jet Airways,2019-05-24,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,Economy,4030
Jet Airways,2019-06-06,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,Economy,10844
IndiGo,2019-05-06,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4804
Multiple carriers,2019-05-27,Delhi,Cochin,17:30:00,01:30:00,480,1.0,In-flight meal not included,Economy,7308
IndiGo,2019-05-12,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Jet Airways,2019-06-24,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-05-27,Delhi,Cochin,20:55:00,04:25:00,450,1.0,In-flight meal not included,Economy,12898
Air India,2019-03-12,Banglore,New Delhi,17:25:00,16:20:00,1375,2.0,No Info,Economy,12778
IndiGo,2019-03-03,Delhi,Cochin,04:45:00,13:20:00,515,1.0,No Info,Economy,14871
Air India,2019-03-21,Delhi,Cochin,13:20:00,19:15:00,1795,2.0,No Info,Economy,8708
Jet Airways,2019-06-06,Kolkata,Banglore,20:00:00,18:15:00,1335,1.0,In-flight meal not included,Economy,10844
SpiceJet,2019-03-06,Mumbai,Hyderabad,05:45:00,07:05:00,80,0.0,No Info,Economy,4129
IndiGo,2019-05-18,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4804
Jet Airways,2019-05-06,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,Economy,7229
Jet Airways,2019-03-21,Banglore,New Delhi,07:00:00,19:10:00,730,1.0,In-flight meal not included,Economy,7832
SpiceJet,2019-03-18,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,Economy,3859
Multiple carriers,2019-06-06,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No Info,Economy,9001
Vistara,2019-05-09,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,Economy,4878
IndiGo,2019-05-03,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No Info,Economy,2754
Vistara,2019-06-27,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,4668
Air Asia,2019-05-12,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No Info,Economy,5216
Jet Airways,2019-06-06,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,In-flight meal not included,Economy,10368
IndiGo,2019-03-09,Delhi,Cochin,06:40:00,21:20:00,880,2.0,No Info,Economy,8146
Jet Airways,2019-03-27,Delhi,Cochin,13:00:00,04:25:00,925,1.0,No Info,Economy,12242
Jet Airways,2019-03-15,Banglore,New Delhi,08:00:00,15:15:00,435,1.0,In-flight meal not included,Economy,9134
Air India,2019-06-06,Delhi,Cochin,13:15:00,09:25:00,1210,2.0,No Info,Economy,10939
Air India,2019-06-06,Delhi,Cochin,10:55:00,07:40:00,1245,2.0,No Info,Economy,11753
SpiceJet,2019-04-24,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No Info,Economy,4174
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,19:50:00,1430,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-06-03,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,No Info,Economy,14714
Jet Airways,2019-06-12,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,In-flight meal not included,Economy,9899
IndiGo,2019-03-03,Delhi,Cochin,09:10:00,21:00:00,710,1.0,No Info,Economy,14871
IndiGo,2019-03-06,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No Info,Economy,7295
Air India,2019-06-06,Delhi,Cochin,18:45:00,19:15:00,1470,2.0,No Info,Economy,13465
SpiceJet,2019-05-21,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No check-in baggage included,Economy,3543
Multiple carriers,2019-06-27,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No Info,Economy,7198
Jet Airways,2019-06-01,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-03-15,Kolkata,Banglore,15:20:00,17:55:00,155,0.0,No Info,Economy,4148
Jet Airways,2019-06-27,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,Economy,8016
Jet Airways,2019-06-09,Delhi,Cochin,22:50:00,04:25:00,335,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-06-15,Kolkata,Banglore,14:55:00,17:25:00,150,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-03-12,Banglore,New Delhi,09:45:00,00:30:00,885,1.0,No Info,Economy,11507
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,No Info,Economy,14781
Jet Airways,2019-05-27,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,No Info,Economy,16079
Jet Airways,2019-05-27,Delhi,Cochin,22:50:00,04:25:00,335,1.0,In-flight meal not included,Economy,12898
Multiple carriers,2019-03-06,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No Info,Economy,15353
IndiGo,2019-03-24,Banglore,New Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,7303
SpiceJet,2019-03-24,Kolkata,Banglore,15:05:00,20:45:00,340,1.0,No Info,Economy,6197
Air India,2019-06-09,Kolkata,Banglore,09:10:00,13:15:00,245,1.0,No Info,Economy,8996
IndiGo,2019-03-21,Delhi,Cochin,14:20:00,22:20:00,480,1.0,No Info,Economy,6528
GoAir,2019-04-09,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No Info,Economy,4239
IndiGo,2019-03-12,Kolkata,Banglore,20:25:00,23:05:00,160,0.0,No Info,Economy,4148
SpiceJet,2019-05-24,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,3971
Air Asia,2019-05-06,Kolkata,Banglore,07:35:00,23:30:00,955,1.0,No Info,Economy,5192
Jet Airways,2019-04-09,Delhi,Cochin,13:25:00,12:35:00,1390,2.0,No Info,Economy,9483
Jet Airways,2019-06-03,Delhi,Cochin,11:40:00,19:00:00,440,2.0,No Info,Economy,18804
Air India,2019-06-18,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,Economy,5201
Jet Airways,2019-05-27,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No Info,Economy,16079
Jet Airways,2019-06-15,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,Economy,7229
Multiple carriers,2019-05-27,Delhi,Cochin,17:45:00,01:30:00,465,1.0,No Info,Economy,6795
Jet Airways,2019-05-09,Kolkata,Banglore,09:35:00,10:55:00,1520,1.0,No Info,Economy,10953
Multiple carriers,2019-06-24,Delhi,Cochin,15:05:00,01:30:00,625,2.0,No Info,Economy,15965
Air India,2019-04-09,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No Info,Economy,9968
IndiGo,2019-06-06,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-05-27,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,Economy,16079
Jet Airways,2019-06-12,Delhi,Cochin,21:25:00,12:35:00,910,2.0,In-flight meal not included,Economy,11507
Air India,2019-06-09,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No Info,Economy,11542
Jet Airways,2019-04-24,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,7229
Jet Airways,2019-04-27,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,Economy,4544
IndiGo,2019-05-15,Delhi,Cochin,05:10:00,10:05:00,295,1.0,No Info,Economy,6496
IndiGo,2019-06-15,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4804
Air India,2019-03-01,Banglore,New Delhi,11:05:00,09:15:00,1330,1.0,No Info,Economy,13439
Jet Airways,2019-03-27,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,Economy,6540
IndiGo,2019-06-01,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,Economy,4591
IndiGo,2019-03-18,Banglore,New Delhi,16:15:00,20:35:00,260,1.0,No Info,Economy,4437
Air Asia,2019-03-21,Delhi,Cochin,20:10:00,07:10:00,660,1.0,No Info,Economy,6151
Jet Airways,2019-06-21,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,Economy,7754
Jet Airways,2019-06-24,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-06-09,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No Info,Economy,8016
SpiceJet,2019-03-24,Kolkata,Banglore,06:55:00,09:35:00,160,0.0,No check-in baggage included,Economy,4781
Vistara,2019-06-27,Banglore,Delhi,11:30:00,14:20:00,170,0.0,No Info,Economy,4668
Air India,2019-03-06,Banglore,New Delhi,11:50:00,08:55:00,1265,1.0,No Info,Economy,14594
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,04:45:00,710,1.0,No Info,Economy,14231
Air India,2019-05-15,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No Info,Economy,8425
Multiple carriers,2019-06-12,Delhi,Cochin,07:05:00,22:30:00,925,1.0,No Info,Economy,9646
IndiGo,2019-03-03,Chennai,Kolkata,14:40:00,17:05:00,145,0.0,No Info,Economy,7295
Air Asia,2019-04-09,Kolkata,Banglore,06:50:00,10:30:00,220,1.0,No Info,Economy,5162
IndiGo,2019-03-09,Banglore,New Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,6860
Vistara,2019-04-15,Delhi,Cochin,06:00:00,09:10:00,190,0.0,No Info,Economy,6216
Air Asia,2019-05-24,Kolkata,Banglore,07:35:00,19:25:00,710,1.0,No Info,Economy,5192
IndiGo,2019-04-09,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No Info,Economy,4823
SpiceJet,2019-04-03,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No check-in baggage included,Economy,3919
IndiGo,2019-06-03,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,Economy,2754
Multiple carriers,2019-05-09,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,Economy,9315
Multiple carriers,2019-03-27,Delhi,Cochin,10:00:00,18:50:00,530,1.0,No Info,Economy,11667
Jet Airways,2019-06-12,Kolkata,Banglore,08:25:00,04:40:00,1215,1.0,In-flight meal not included,Economy,6224
Air India,2019-03-24,Kolkata,Banglore,09:25:00,05:35:00,1210,2.0,No Info,Economy,13349
Jet Airways,2019-03-18,Banglore,New Delhi,16:55:00,09:00:00,965,1.0,In-flight meal not included,Economy,11087
Multiple carriers,2019-03-06,Delhi,Cochin,13:00:00,01:35:00,755,1.0,No Info,Economy,15603
Jet Airways,2019-05-09,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No Info,Economy,15129
IndiGo,2019-04-09,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Vistara,2019-05-01,Kolkata,Banglore,07:10:00,22:40:00,930,1.0,No Info,Economy,8452
Multiple carriers,2019-06-06,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,Economy,12524
SpiceJet,2019-03-27,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,3384
Jet Airways,2019-06-01,Delhi,Cochin,19:15:00,19:00:00,1425,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-06-18,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,Economy,1965
IndiGo,2019-05-18,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-05-27,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,No Info,Economy,16079
Jet Airways,2019-06-01,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,No Info,Economy,13292
Air Asia,2019-05-09,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,Economy,6751
Air India,2019-05-15,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,Economy,8669
IndiGo,2019-03-03,Delhi,Cochin,17:30:00,01:35:00,485,1.0,No Info,Economy,14871
Jet Airways,2019-05-21,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,Economy,12898
SpiceJet,2019-06-06,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No check-in baggage included,Economy,3919
Multiple carriers,2019-03-01,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No Info,Economy,36983
IndiGo,2019-06-03,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,Economy,3597
Air India,2019-03-09,Banglore,New Delhi,17:00:00,19:45:00,165,0.0,No Info,Economy,10741
Air India,2019-06-06,Kolkata,Banglore,16:50:00,05:35:00,765,2.0,No Info,Economy,11432
Jet Airways,2019-03-12,Banglore,New Delhi,18:55:00,10:45:00,950,1.0,In-flight meal not included,Economy,11087
Jet Airways,2019-06-03,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,No Info,Economy,13292
Air India,2019-06-15,Delhi,Cochin,05:15:00,07:40:00,1585,3.0,No Info,Economy,10493
GoAir,2019-03-09,Banglore,New Delhi,07:45:00,10:40:00,175,0.0,No Info,Economy,7631
Air India,2019-06-06,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No Info,Economy,13381
Jet Airways,2019-06-06,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No Info,Economy,13731
Air India,2019-05-21,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No Info,Economy,11911
IndiGo,2019-04-18,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,Economy,4591
Multiple carriers,2019-06-03,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,Economy,14848
Multiple carriers,2019-06-12,Delhi,Cochin,08:45:00,19:15:00,630,1.0,No Info,Economy,8266
Air India,2019-05-18,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,Economy,12392
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,No Info,Economy,13044
Jet Airways,2019-05-21,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,In-flight meal not included,Economy,12898
Jet Airways,2019-03-21,Delhi,Cochin,22:50:00,04:25:00,335,1.0,No Info,Economy,12242
IndiGo,2019-05-18,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No Info,Economy,3943
Vistara,2019-03-24,Kolkata,Banglore,20:20:00,22:10:00,1550,1.0,No Info,Economy,11105
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,No Info,Economy,14388
Jet Airways,2019-05-18,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No Info,Economy,13014
Multiple carriers,2019-03-06,Delhi,Cochin,10:20:00,18:50:00,510,1.0,No Info,Economy,15411
Jet Airways,2019-03-09,Delhi,Cochin,19:45:00,18:50:00,1385,1.0,No Info,Economy,16289
IndiGo,2019-05-15,Delhi,Cochin,06:50:00,16:10:00,560,1.0,No Info,Economy,6442
Jet Airways,2019-05-18,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-05-18,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,Economy,5678
IndiGo,2019-04-12,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,Economy,6906
SpiceJet,2019-05-21,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,Economy,3543
Jet Airways,2019-06-06,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,Economy,14714
Vistara,2019-03-03,Banglore,New Delhi,16:00:00,18:35:00,155,0.0,No Info,Premium economy,11793
Multiple carriers,2019-05-15,Delhi,Cochin,11:30:00,19:15:00,465,1.0,No Info,Economy,14323
SpiceJet,2019-04-09,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,3971
Vistara,2019-05-06,Kolkata,Banglore,20:20:00,22:40:00,1580,1.0,No Info,Economy,8452
Vistara,2019-04-12,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,5403
Multiple carriers,2019-05-09,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No Info,Economy,13727
Air India,2019-04-01,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No Info,Economy,12639
Jet Airways,2019-04-18,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,Economy,5198
Vistara,2019-06-01,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No Info,Economy,4878
Jet Airways,2019-05-18,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,Economy,12373
Multiple carriers,2019-03-03,Delhi,Cochin,07:10:00,16:10:00,540,1.0,In-flight meal not included,Economy,8552
Vistara,2019-04-21,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,Economy,6741
Multiple carriers,2019-04-09,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No Info,Economy,6481
Multiple carriers,2019-06-06,Delhi,Cochin,10:35:00,19:15:00,520,1.0,No Info,Economy,7354
Air India,2019-04-21,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,Economy,5228
Jet Airways,2019-05-12,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,Economy,10844
IndiGo,2019-05-18,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No Info,Economy,6347
Air India,2019-03-15,Banglore,New Delhi,08:15:00,12:15:00,240,1.0,No Info,Economy,5013
Jet Airways,2019-06-09,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,Economy,9663
IndiGo,2019-04-06,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Air India,2019-06-24,Delhi,Cochin,16:55:00,19:15:00,1580,2.0,No Info,Economy,13381
SpiceJet,2019-06-01,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,Economy,3543
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,Economy,9663
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,19:50:00,1495,1.0,In-flight meal not included,Economy,7064
Jet Airways,2019-06-09,Delhi,Cochin,07:05:00,19:00:00,715,1.0,In-flight meal not included,Economy,10262
Air India,2019-06-01,Delhi,Cochin,10:55:00,19:15:00,500,2.0,No Info,Economy,13013
Jet Airways,2019-06-27,Delhi,Cochin,19:10:00,12:35:00,1045,2.0,No Info,Economy,15339
GoAir,2019-04-18,Banglore,Delhi,11:40:00,14:30:00,170,0.0,No Info,Economy,4937
IndiGo,2019-06-06,Delhi,Cochin,05:05:00,12:10:00,425,1.0,No Info,Economy,6818
Air India,2019-05-18,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,Economy,10441
Jet Airways,2019-04-03,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,Economy,5177
IndiGo,2019-06-27,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,3858
IndiGo,2019-05-18,Kolkata,Banglore,21:00:00,02:15:00,315,1.0,No Info,Economy,6534
Multiple carriers,2019-06-15,Delhi,Cochin,10:20:00,01:30:00,910,1.0,No Info,Economy,6795
Multiple carriers,2019-06-03,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No Info,Economy,9736
Jet Airways,2019-05-01,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,Economy,7229
SpiceJet,2019-04-24,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No Info,Economy,4957
IndiGo,2019-03-09,Banglore,New Delhi,06:00:00,08:45:00,165,0.0,No Info,Economy,7648
SpiceJet,2019-06-15,Kolkata,Banglore,14:55:00,17:25:00,150,0.0,No Info,Economy,3873
Jet Airways,2019-05-12,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,No Info,Economy,14388
IndiGo,2019-03-06,Kolkata,Banglore,17:15:00,19:55:00,160,0.0,No Info,Economy,5618
Multiple carriers,2019-06-09,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No Info,Economy,7408
Air Asia,2019-03-03,Delhi,Cochin,16:45:00,22:15:00,330,1.0,No Info,Economy,13774
Vistara,2019-05-03,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,4668
Jet Airways,2019-03-21,Delhi,Cochin,18:20:00,04:25:00,2045,2.0,No Info,Economy,13082
Air India,2019-06-03,Delhi,Cochin,03:50:00,19:15:00,925,1.0,No Info,Economy,8669
IndiGo,2019-06-24,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,Economy,6316
Jet Airways,2019-03-06,Delhi,Cochin,22:20:00,04:25:00,365,1.0,In-flight meal not included,Economy,12583
Vistara,2019-03-09,Banglore,New Delhi,16:10:00,18:50:00,160,0.0,No Info,Economy,7923
GoAir,2019-03-03,Delhi,Cochin,07:00:00,12:50:00,350,1.0,No Info,Economy,7378
Vistara,2019-06-03,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No Info,Economy,4878
Jet Airways,2019-05-18,Kolkata,Banglore,16:30:00,19:50:00,1640,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-04-03,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,Economy,7229
SpiceJet,2019-05-21,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No Info,Economy,6297
Jet Airways,2019-06-12,Kolkata,Banglore,20:00:00,12:00:00,960,1.0,In-flight meal not included,Economy,8529
Multiple carriers,2019-05-18,Delhi,Cochin,14:00:00,21:00:00,420,1.0,No Info,Economy,13727
SpiceJet,2019-05-24,Kolkata,Banglore,08:35:00,17:15:00,520,1.0,No Info,Economy,6643
Multiple carriers,2019-05-09,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,Economy,10197
SpiceJet,2019-04-21,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,4911
IndiGo,2019-03-06,Chennai,Kolkata,05:15:00,07:35:00,140,0.0,No Info,Economy,6482
Jet Airways,2019-03-01,Banglore,New Delhi,08:55:00,15:15:00,380,1.0,No Info,Economy,26890
IndiGo,2019-05-18,Kolkata,Banglore,19:20:00,23:45:00,265,1.0,No Info,Economy,3717
IndiGo,2019-06-01,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,Economy,3597
Air India,2019-03-18,Banglore,New Delhi,11:05:00,22:10:00,665,2.0,No Info,Economy,10846
Air India,2019-03-01,Banglore,New Delhi,05:50:00,22:45:00,1015,1.0,No Info,Economy,14069
Jet Airways,2019-04-01,Delhi,Cochin,22:50:00,12:35:00,825,1.0,In-flight meal not included,Economy,5177
Air India,2019-03-06,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No Info,Economy,14641
IndiGo,2019-06-06,Delhi,Cochin,08:35:00,22:30:00,835,1.0,No Info,Economy,6442
Air India,2019-03-21,Delhi,Cochin,17:45:00,23:00:00,315,1.0,No Info,Economy,5704
Jet Airways,2019-05-06,Kolkata,Banglore,14:05:00,09:20:00,1155,1.0,In-flight meal not included,Economy,9663
Jet Airways,2019-06-06,Delhi,Cochin,20:55:00,04:25:00,450,1.0,No Info,Economy,14714
Jet Airways,2019-04-01,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,Economy,5406
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,Economy,8610
Jet Airways,2019-06-12,Delhi,Cochin,18:25:00,12:35:00,1090,2.0,No Info,Economy,14237
IndiGo,2019-06-09,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,4823
IndiGo,2019-03-27,Mumbai,Hyderabad,20:05:00,21:35:00,90,0.0,No Info,Economy,2227
Jet Airways,2019-05-18,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,In-flight meal not included,Economy,12373
Air India,2019-06-06,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,Economy,8372
Jet Airways,2019-03-03,Delhi,Cochin,13:55:00,04:25:00,870,1.0,No Info,Economy,17024
Air India,2019-05-27,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No Info,Economy,3100
Jet Airways,2019-03-09,Delhi,Cochin,06:50:00,19:45:00,775,1.0,In-flight meal not included,Economy,14053
