airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class,price
Air India,2019-06-12,Kolkata,Banglore,16:45:00,08:55:00,970,2.0,No Info,Economy,14960
Jet Airways,2019-03-12,Mumbai,Hyderabad,08:15:00,16:35:00,500,2.0,No Info,Economy,23843
Jet Airways,2019-05-15,Kolkata,Banglore,06:30:00,20:45:00,855,1.0,No Info,Economy,14781
Jet Airways,2019-06-06,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,Economy,7202
IndiGo,2019-04-15,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,Economy,6171
Air Asia,2019-05-15,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,4107
Jet Airways,2019-06-12,Kolkata,Banglore,09:35:00,23:35:00,840,1.0,No Info,Economy,12692
IndiGo,2019-06-18,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4804
Air India,2019-03-03,Banglore,New Delhi,06:45:00,11:10:00,1705,2.0,No Info,Economy,12599
Air India,2019-05-15,Kolkata,Banglore,09:25:00,21:50:00,745,1.0,No Info,Economy,8366
Air Asia,2019-03-09,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,4384
Air India,2019-05-09,Kolkata,Banglore,14:30:00,12:30:00,1320,2.0,No Info,Economy,15107
IndiGo,2019-06-24,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,4823
Air Asia,2019-03-24,Kolkata,Banglore,19:55:00,23:30:00,215,1.0,No Info,Economy,5554
Jet Airways,2019-03-27,Delhi,Cochin,05:10:00,18:50:00,820,2.0,In-flight meal not included,Economy,8728
Jet Airways,2019-06-12,Kolkata,Banglore,08:25:00,10:05:00,1540,1.0,In-flight meal not included,Economy,8529
Vistara,2019-05-15,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,4668
Multiple carriers,2019-05-18,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No Info,Economy,14533
Jet Airways,2019-03-21,Banglore,New Delhi,22:50:00,11:25:00,755,1.0,In-flight meal not included,Economy,7832
SpiceJet,2019-06-18,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-06-09,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,No Info,Economy,14571
SpiceJet,2019-05-15,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,Economy,3841
SpiceJet,2019-04-15,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No check-in baggage included,Economy,4319
Multiple carriers,2019-03-27,Delhi,Cochin,08:25:00,19:15:00,650,1.0,No Info,Economy,8601
Multiple carriers,2019-06-03,Delhi,Cochin,13:15:00,22:30:00,555,1.0,No Info,Economy,9646
Air India,2019-05-18,Kolkata,Banglore,05:50:00,08:55:00,1625,2.0,No Info,Economy,12723
IndiGo,2019-03-21,Banglore,New Delhi,13:40:00,18:35:00,295,1.0,No Info,Economy,7166
IndiGo,2019-03-15,Banglore,New Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,8855
Multiple carriers,2019-06-24,Delhi,Cochin,11:30:00,01:30:00,840,1.0,No Info,Economy,13377
Vistara,2019-06-12,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,Economy,8085
Air India,2019-05-09,Kolkata,Banglore,09:25:00,07:55:00,1350,1.0,No Info,Economy,8366
Jet Airways,2019-03-21,Banglore,New Delhi,18:40:00,07:40:00,780,1.0,In-flight meal not included,Economy,7832
Air India,2019-05-01,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No Info,Economy,3625
Jet Airways,2019-04-09,Banglore,Delhi,15:50:00,18:45:00,175,0.0,No Info,Economy,7229
Jet Airways,2019-05-24,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No Info,Economy,14571
Jet Airways,2019-03-06,Delhi,Cochin,02:15:00,18:50:00,995,1.0,No Info,Economy,17024
IndiGo,2019-03-15,Mumbai,Hyderabad,12:00:00,13:25:00,85,0.0,No Info,Economy,3175
Air India,2019-04-15,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,5228
Jet Airways,2019-06-09,Delhi,Cochin,21:50:00,04:25:00,395,1.0,No Info,Economy,14714
Air India,2019-03-06,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No Info,Economy,20416
IndiGo,2019-03-03,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,7295
Multiple carriers,2019-05-27,Delhi,Cochin,06:00:00,12:35:00,395,1.0,No Info,Economy,11264
Jet Airways,2019-03-18,Banglore,New Delhi,11:40:00,08:15:00,1235,1.0,No Info,Economy,12284
IndiGo,2019-06-15,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No Info,Economy,6416
Air Asia,2019-05-12,Kolkata,Banglore,06:50:00,10:30:00,220,1.0,No Info,Economy,5162
IndiGo,2019-05-03,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,3850
Air India,2019-05-18,Kolkata,Banglore,09:25:00,17:20:00,1915,2.0,No Info,Economy,13616
Jet Airways,2019-03-21,Delhi,Cochin,19:10:00,18:50:00,1420,2.0,No Info,Economy,10929
Multiple carriers,2019-06-24,Delhi,Cochin,07:05:00,19:15:00,730,1.0,No Info,Economy,15058
Multiple carriers,2019-05-09,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No Info,Economy,15078
Multiple carriers,2019-03-03,Delhi,Cochin,17:00:00,01:35:00,515,1.0,No Info,Economy,17073
Air India,2019-03-01,Delhi,Cochin,23:00:00,19:15:00,1215,1.0,No Info,Economy,27430
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,19:40:00,1435,1.0,In-flight meal not included,Economy,10031
Air India,2019-06-15,Delhi,Cochin,09:45:00,23:00:00,795,1.0,No Info,Economy,8907
Air India,2019-06-12,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No Info,Economy,7480
Jet Airways,2019-05-09,Delhi,Cochin,20:55:00,04:25:00,450,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-05-06,Kolkata,Banglore,16:30:00,16:20:00,1430,1.0,No Info,Economy,13941
Air India,2019-04-01,Kolkata,Banglore,09:50:00,21:05:00,675,1.0,No Info,Economy,8030
Jet Airways,2019-03-06,Banglore,New Delhi,21:25:00,09:30:00,725,1.0,No Info,Economy,17261
IndiGo,2019-03-24,Banglore,New Delhi,00:40:00,03:25:00,165,0.0,No Info,Economy,4777
SpiceJet,2019-05-21,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,Economy,5158
Air India,2019-05-09,Delhi,Cochin,05:15:00,19:15:00,2280,3.0,No Info,Economy,10703
IndiGo,2019-03-24,Banglore,New Delhi,21:20:00,00:15:00,175,0.0,No Info,Economy,6144
IndiGo,2019-03-27,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No Info,Economy,3384
Vistara,2019-06-12,Kolkata,Banglore,20:20:00,18:50:00,1350,1.0,No Info,Economy,8610
IndiGo,2019-05-27,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,6526
Jet Airways,2019-06-06,Delhi,Cochin,19:15:00,04:25:00,550,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-05-18,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,Economy,12373
Vistara,2019-04-27,Delhi,Cochin,06:00:00,09:10:00,190,0.0,No Info,Economy,6216
Multiple carriers,2019-05-15,Delhi,Cochin,07:10:00,16:10:00,540,1.0,No Info,Economy,6513
IndiGo,2019-03-12,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,6297
SpiceJet,2019-06-24,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No Info,Economy,4812
Jet Airways,2019-06-27,Delhi,Cochin,11:45:00,04:25:00,1000,2.0,No Info,Economy,13882
Jet Airways,2019-05-18,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,No Info,Economy,15554
Multiple carriers,2019-06-03,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No Info,Economy,12524
Vistara,2019-05-09,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No Info,Economy,4668
Air India,2019-04-09,Banglore,Delhi,17:00:00,19:50:00,170,0.0,No Info,Economy,5911
Multiple carriers,2019-06-03,Delhi,Cochin,09:45:00,16:10:00,385,1.0,No Info,Economy,9646
Jet Airways,2019-03-15,Banglore,New Delhi,22:55:00,05:05:00,370,1.0,No Info,Economy,27210
Jet Airways,2019-03-09,Banglore,New Delhi,08:55:00,09:30:00,1475,1.0,In-flight meal not included,Economy,11087
Air India,2019-06-06,Delhi,Cochin,09:45:00,09:25:00,1420,1.0,No Info,Economy,7952
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,18:00:00,505,1.0,No Info,Economy,14151
Jet Airways,2019-05-21,Delhi,Cochin,19:15:00,04:25:00,550,1.0,No Info,Economy,16079
Multiple carriers,2019-05-18,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,13727
Jet Airways,2019-05-21,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,No Info,Economy,14781
Air Asia,2019-05-27,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
Multiple carriers,2019-06-06,Delhi,Cochin,11:40:00,19:15:00,455,1.0,No Info,Economy,8266
Jet Airways,2019-03-24,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,In-flight meal not included,Economy,8824
Jet Airways,2019-03-03,Delhi,Cochin,09:00:00,18:50:00,590,1.0,No Info,Economy,17024
Air India,2019-03-24,Kolkata,Banglore,09:25:00,05:35:00,1210,2.0,No Info,Economy,11774
Jet Airways,2019-05-24,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No Info,Economy,7229
Jet Airways,2019-06-15,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,Economy,7229
Multiple carriers,2019-06-27,Delhi,Cochin,06:00:00,19:15:00,795,1.0,In-flight meal not included,Economy,7268
Jet Airways,2019-03-21,Delhi,Cochin,19:10:00,18:50:00,1420,2.0,No Info,Economy,9483
Jet Airways,2019-03-01,Banglore,New Delhi,16:55:00,23:00:00,365,1.0,No Info,Economy,54826
IndiGo,2019-05-18,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No Info,Economy,7503
IndiGo,2019-05-21,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No Info,Economy,5530
Air India,2019-03-01,Banglore,New Delhi,11:50:00,13:00:00,1510,1.0,1 Long layover,Economy,15434
Air India,2019-03-15,Banglore,New Delhi,22:00:00,13:20:00,920,1.0,No Info,Economy,8845
Jet Airways,2019-05-18,Kolkata,Banglore,16:30:00,12:00:00,1170,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-06-01,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,Economy,13014
Multiple carriers,2019-05-09,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,Economy,13727
Vistara,2019-05-24,Kolkata,Banglore,20:20:00,22:40:00,1580,1.0,No Info,Economy,8452
Jet Airways,2019-05-06,Kolkata,Banglore,17:00:00,21:05:00,1685,1.0,No Info,Economy,13067
Jet Airways,2019-06-09,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,In-flight meal not included,Economy,10577
Air Asia,2019-03-27,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,3782
Air India,2019-05-18,Delhi,Cochin,10:55:00,07:40:00,1245,2.0,No Info,Economy,13486
Jet Airways,2019-03-27,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,No Info,Economy,12242
IndiGo,2019-06-24,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No Info,Economy,6838
Air India,2019-03-15,Banglore,New Delhi,08:15:00,21:25:00,790,1.0,No Info,Economy,6046
Air India,2019-04-18,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,Economy,5510
Jet Airways,2019-06-06,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-03-01,Banglore,New Delhi,14:05:00,00:45:00,640,1.0,No Info,Economy,26890
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,15:15:00,980,1.0,In-flight meal not included,Economy,11087
Jet Airways,2019-06-09,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,In-flight meal not included,Economy,10844
Air India,2019-03-06,Delhi,Cochin,17:40:00,08:15:00,875,1.0,No Info,Economy,11038
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,No Info,Economy,13941
IndiGo,2019-03-21,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,Economy,6426
Jet Airways,2019-05-12,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,In-flight meal not included,Economy,9663
Vistara,2019-06-12,Kolkata,Banglore,07:10:00,22:40:00,930,1.0,No Info,Economy,8452
Jet Airways,2019-06-06,Delhi,Cochin,13:00:00,04:25:00,925,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-04-12,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No Info,Economy,3873
Multiple carriers,2019-06-09,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No Info,Economy,18485
Air India,2019-05-24,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,Economy,3100
Vistara,2019-05-06,Kolkata,Banglore,17:00:00,23:25:00,385,1.0,No Info,Economy,8085
Jet Airways,2019-03-09,Delhi,Cochin,19:45:00,18:50:00,1385,1.0,No Info,Economy,16289
IndiGo,2019-04-24,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No Info,Economy,4804
IndiGo,2019-06-01,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,Economy,4804
IndiGo,2019-06-21,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,Economy,3943
IndiGo,2019-06-09,Delhi,Cochin,05:10:00,10:05:00,295,1.0,No Info,Economy,6496
IndiGo,2019-04-03,Banglore,Delhi,00:30:00,03:25:00,175,0.0,No Info,Economy,3419
Jet Airways,2019-05-15,Kolkata,Banglore,20:25:00,09:45:00,800,1.0,In-flight meal not included,Economy,12384
SpiceJet,2019-05-24,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,Economy,2017
Air India,2019-06-09,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No Info,Economy,11542
Multiple carriers,2019-06-12,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No Info,Economy,7354
Air India,2019-03-09,Banglore,New Delhi,17:00:00,19:45:00,165,0.0,No Info,Economy,10741
Jet Airways,2019-03-18,Banglore,New Delhi,07:00:00,16:10:00,550,1.0,No Info,Economy,12284
SpiceJet,2019-05-18,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No check-in baggage included,Economy,1965
IndiGo,2019-06-27,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No Info,Economy,4990
Jet Airways,2019-05-27,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,Economy,15129
IndiGo,2019-06-09,Delhi,Cochin,15:10:00,20:00:00,290,1.0,No Info,Economy,7060
Jet Airways,2019-06-06,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,No Info,Economy,14714
Multiple carriers,2019-05-09,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No Info,Economy,8099
Jet Airways,2019-03-21,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,No Info,Economy,12767
Jet Airways,2019-06-24,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No Info,Economy,13376
IndiGo,2019-05-18,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,Economy,5224
Jet Airways,2019-03-06,Banglore,New Delhi,05:45:00,13:15:00,450,1.0,No Info,Economy,19225
Air India,2019-04-01,Kolkata,Banglore,16:45:00,20:25:00,1660,2.0,No Info,Economy,9920
Jet Airways,2019-03-21,Delhi,Cochin,02:15:00,18:50:00,995,1.0,In-flight meal not included,Economy,7438
IndiGo,2019-05-06,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,Economy,3419
Vistara,2019-03-01,Banglore,New Delhi,11:30:00,14:10:00,160,0.0,No Info,Economy,12648
IndiGo,2019-03-06,Delhi,Cochin,16:00:00,21:00:00,300,1.0,No Info,Economy,7725
Multiple carriers,2019-03-06,Delhi,Cochin,07:30:00,18:50:00,680,1.0,No Info,Economy,15135
Multiple carriers,2019-03-03,Delhi,Cochin,13:55:00,01:35:00,700,1.0,No Info,Economy,17057
Air India,2019-05-21,Kolkata,Banglore,10:00:00,23:15:00,795,1.0,No Info,Economy,11936
GoAir,2019-06-21,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No Info,Economy,3898
IndiGo,2019-05-24,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No Info,Economy,4823
Multiple carriers,2019-05-09,Delhi,Cochin,13:15:00,22:30:00,555,1.0,No Info,Economy,8888
Jet Airways,2019-03-27,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,In-flight meal not included,Economy,6017
IndiGo,2019-06-15,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,10:05:00,1210,1.0,No Info,Economy,14231
IndiGo,2019-03-21,Delhi,Cochin,06:40:00,13:20:00,400,1.0,No Info,Economy,10208
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,12:00:00,1315,1.0,In-flight meal not included,Economy,9663
IndiGo,2019-05-21,Delhi,Cochin,10:35:00,21:00:00,625,1.0,No Info,Economy,6794
Multiple carriers,2019-06-01,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No Info,Economy,7408
IndiGo,2019-05-21,Kolkata,Banglore,19:55:00,23:50:00,235,1.0,No Info,Economy,4226
GoAir,2019-04-27,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,Economy,6922
Air India,2019-05-27,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,Economy,3100
Jet Airways,2019-06-12,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,Economy,5678
IndiGo,2019-05-12,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No Info,Economy,5000
Air India,2019-06-18,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,Economy,3100
Jet Airways,2019-06-06,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No Info,Economy,8016
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,Economy,8586
IndiGo,2019-03-09,Banglore,New Delhi,07:30:00,12:20:00,290,1.0,No Info,Economy,5694
Jet Airways,2019-04-27,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,Economy,4544
Air India,2019-06-12,Banglore,Delhi,06:10:00,08:55:00,165,0.0,No Info,Economy,6961
Jet Airways,2019-03-12,Banglore,New Delhi,08:00:00,21:20:00,800,1.0,No Info,Economy,13817
Jet Airways,2019-06-12,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,No Info,Economy,13044
Multiple carriers,2019-06-15,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,Economy,10877
Air India,2019-05-06,Kolkata,Banglore,09:25:00,07:55:00,1350,1.0,No Info,Economy,8366
Multiple carriers,2019-03-27,Delhi,Cochin,17:00:00,01:35:00,515,1.0,No Info,Economy,6673
Multiple carriers,2019-03-09,Delhi,Cochin,06:40:00,19:45:00,785,1.0,No Info,Economy,12615
SpiceJet,2019-05-09,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,Economy,4319
Jet Airways,2019-04-12,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,Economy,7229
Vistara,2019-03-21,Delhi,Cochin,06:00:00,09:10:00,190,0.0,No Info,Economy,6688
Jet Airways,2019-05-15,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,No Info,Economy,14388
Jet Airways,2019-06-09,Kolkata,Banglore,14:05:00,19:50:00,345,1.0,No Info,Economy,14571
Jet Airways,2019-06-24,Delhi,Cochin,09:00:00,04:25:00,1165,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-06-06,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No Info,Economy,13377
Jet Airways,2019-06-15,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No Info,Economy,8016
IndiGo,2019-05-09,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No Info,Economy,4077
IndiGo,2019-06-09,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,5224
Jet Airways,2019-05-21,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,Economy,16289
Jet Airways,2019-03-21,Banglore,New Delhi,08:55:00,19:10:00,615,1.0,In-flight meal not included,Economy,7832
Air India,2019-05-12,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No Info,Economy,8576
Jet Airways,2019-05-09,Delhi,Cochin,13:25:00,12:35:00,1390,2.0,No Info,Economy,15129
Jet Airways,2019-03-12,Mumbai,Hyderabad,19:40:00,21:10:00,90,0.0,No Info,Economy,5678
Jet Airways,2019-06-06,Kolkata,Banglore,06:30:00,07:25:00,1495,2.0,In-flight meal not included,Economy,10118
Air India,2019-06-09,Kolkata,Banglore,07:00:00,20:25:00,805,1.0,No Info,Economy,10413
Jet Airways,2019-05-27,Delhi,Cochin,13:00:00,04:25:00,925,1.0,In-flight meal not included,Economy,12898
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,No Info,Economy,14388
Jet Airways,2019-06-24,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,Economy,8016
Jet Airways,2019-06-01,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,No Info,Economy,14714
Jet Airways,2019-05-12,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,Economy,7229
IndiGo,2019-05-15,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No Info,Economy,7191
Jet Airways,2019-04-12,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No Info,Economy,7229
Multiple carriers,2019-05-18,Delhi,Cochin,08:45:00,21:00:00,735,1.0,No Info,Economy,7670
IndiGo,2019-03-15,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,Economy,5406
IndiGo,2019-03-09,Banglore,New Delhi,10:30:00,13:20:00,170,0.0,No Info,Economy,6860
IndiGo,2019-04-03,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,Economy,4729
Air Asia,2019-06-03,Delhi,Cochin,16:45:00,22:25:00,340,1.0,No Info,Economy,11410
Jet Airways,2019-05-09,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,Economy,4995
GoAir,2019-04-03,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,Economy,5135
IndiGo,2019-04-21,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4804
Multiple carriers,2019-06-15,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,Economy,13587
IndiGo,2019-03-01,Banglore,New Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,11934
Vistara,2019-03-27,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,Economy,3739
Air India,2019-06-21,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,Economy,3100
Jet Airways,2019-03-21,Delhi,Cochin,13:00:00,18:50:00,1790,2.0,No Info,Economy,13082
Jet Airways,2019-05-27,Delhi,Cochin,13:00:00,19:00:00,360,1.0,No Info,Economy,16079
Multiple carriers,2019-03-01,Delhi,Cochin,00:20:00,15:30:00,910,1.0,No Info,Economy,23170
IndiGo,2019-05-15,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,Economy,6979
Air India,2019-06-06,Kolkata,Banglore,16:50:00,07:55:00,905,1.0,No Info,Economy,8366
Jet Airways,2019-03-21,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,Economy,5963
SpiceJet,2019-04-01,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No Info,Economy,5351
IndiGo,2019-06-03,Delhi,Cochin,05:05:00,12:10:00,425,1.0,No Info,Economy,6818
Air India,2019-03-18,Banglore,New Delhi,08:50:00,16:30:00,1900,2.0,No Info,Economy,10835
IndiGo,2019-06-09,Kolkata,Banglore,06:20:00,10:20:00,240,1.0,No Info,Economy,4226
Air India,2019-06-01,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,Economy,9929
SpiceJet,2019-03-15,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No Info,Economy,6309
Jet Airways,2019-04-01,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,Economy,8849
Jet Airways,2019-06-24,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-04-27,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No check-in baggage included,Economy,4885
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,20:20:00,790,1.0,No Info,Economy,9555
Air Asia,2019-05-27,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,Economy,6451
Jet Airways,2019-05-12,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,Economy,5198
Jet Airways,2019-05-01,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,Economy,4544
Multiple carriers,2019-06-12,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No Info,Economy,18275
Air India,2019-05-18,Delhi,Cochin,10:55:00,19:15:00,500,2.0,No Info,Economy,13486
Air India,2019-06-24,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,Economy,5510
Multiple carriers,2019-05-15,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,13727
Air India,2019-05-18,Kolkata,Banglore,12:00:00,18:30:00,1830,2.0,No Info,Economy,10361
SpiceJet,2019-04-15,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No check-in baggage included,Economy,3841
Multiple carriers,2019-05-27,Delhi,Cochin,11:30:00,19:15:00,465,1.0,In-flight meal not included,Economy,9254
Jet Airways,2019-06-09,Kolkata,Banglore,09:35:00,22:05:00,750,1.0,No Info,Economy,14676
Multiple carriers,2019-05-18,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No Info,Economy,8283
Air India,2019-05-24,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,Economy,3100
SpiceJet,2019-06-01,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,3971
Jet Airways,2019-03-06,Delhi,Cochin,15:05:00,04:25:00,800,1.0,No Info,Economy,15764
